age,gender,education,province,employment_status,industry,marital_status,location_type,years_experience,work_hours_per_week,income,health_score,life_satisfaction
55,male,masters,Quebec,employed,retail,single,suburban,40,41.1,80159.47,74.69,6.48
78,male,phd,Atlantic,retired,healthcare,divorced,urban,59,34.1,103329.66,68.29,7.17
31,male,phd,Prairies,unemployed,finance,divorced,urban,14,36.9,39763.22,87.27,7.44
68,male,bachelors,Atlantic,employed,finance,married,rural,47,32.5,106706.65,75.6,6.15
43,female,bachelors,Atlantic,employed,retail,divorced,urban,26,46.3,50117.87,77.0,6.59
65,male,bachelors,Quebec,employed,healthcare,single,urban,40,42.8,93120.89,71.83,7.52
38,female,bachelors,Prairies,employed,finance,divorced,urban,21,41.1,54635.4,81.38,5.68
71,male,high_school,Alberta,employed,tech,single,urban,57,30.1,94012.51,69.74,6.68
73,female,bachelors,BC,student,education,single,suburban,56,27.5,109520.05,76.2,7.05
56,female,high_school,Alberta,unemployed,healthcare,single,urban,37,38.7,69105.35,73.93,6.28
47,female,high_school,Ontario,employed,retail,married,suburban,28,19.3,58242.96,77.52,5.99
76,male,high_school,Alberta,employed,finance,married,suburban,62,44.7,103902.55,66.84,7.41
25,female,masters,BC,retired,finance,married,urban,8,37.7,23609.85,86.6,7.39
68,female,bachelors,BC,employed,finance,divorced,urban,49,31.8,103557.08,69.11,6.24
37,female,high_school,Prairies,employed,education,divorced,rural,20,24.6,32071.34,84.3,6.55
65,female,bachelors,Alberta,employed,healthcare,divorced,suburban,46,40.8,94368.17,71.6,6.91
49,male,high_school,Ontario,student,finance,married,urban,33,43.6,70295.25,78.71,6.33
39,female,masters,Atlantic,retired,construction,single,suburban,19,54.4,57453.9,84.69,6.97
76,non_binary,high_school,Atlantic,retired,education,single,rural,56,34.7,90694.9,71.18,6.96
24,female,high_school,Ontario,retired,tech,married,urban,4,53.9,11814.64,92.6,7.97
26,female,masters,Prairies,employed,healthcare,single,rural,6,41.5,28395.75,91.63,7.81
62,female,bachelors,Atlantic,employed,retail,single,suburban,41,41.9,68735.02,75.29,6.03
18,female,masters,Prairies,employed,healthcare,married,rural,4,58.9,3906.64,84.24,8.07
46,female,bachelors,Atlantic,employed,finance,single,rural,31,45.5,74001.51,75.49,5.32
80,female,high_school,Atlantic,employed,retail,married,suburban,57,44.2,79404.41,63.12,7.53
25,male,bachelors,Alberta,employed,construction,divorced,suburban,0,34.6,37371.92,86.5,7.0
73,female,high_school,Prairies,employed,healthcare,single,suburban,55,27.4,82264.05,64.55,7.16
71,female,high_school,BC,employed,retail,married,suburban,50,44.5,76284.99,64.75,6.34
21,male,high_school,Ontario,employed,healthcare,divorced,suburban,0,44.0,18906.42,81.93,7.23
52,male,masters,Atlantic,employed,construction,single,suburban,40,37.8,85524.01,74.66,5.72
76,female,bachelors,BC,student,tech,divorced,rural,56,37.2,95041.97,67.3,6.72
20,female,high_school,Quebec,unemployed,tech,single,suburban,0,26.6,-461.99,87.85,7.4
71,male,high_school,BC,retired,tech,divorced,suburban,49,35.2,103708.16,67.24,7.78
62,female,masters,Ontario,employed,healthcare,divorced,suburban,49,48.9,95441.53,73.51,5.97
57,female,high_school,Quebec,employed,retail,single,suburban,37,39.8,73541.45,77.23,6.73
24,male,bachelors,Alberta,employed,tech,married,urban,7,27.4,24427.04,88.72,7.5
44,male,bachelors,Quebec,unemployed,education,divorced,rural,27,40.8,74273.98,81.41,6.32
18,female,bachelors,Prairies,student,education,married,rural,0,61.8,-3755.39,93.64,7.9
44,female,high_school,Ontario,employed,tech,divorced,urban,32,60.4,62495.45,77.06,5.44
33,male,masters,Prairies,student,tech,divorced,rural,13,29.3,64351.64,89.52,7.44
55,male,bachelors,BC,employed,finance,single,rural,32,27.9,91908.22,72.63,5.56
24,male,high_school,Alberta,employed,education,divorced,suburban,1,33.9,21483.0,85.86,7.48
61,female,high_school,Ontario,employed,education,divorced,rural,43,35.1,85752.79,61.51,6.44
40,male,high_school,Alberta,employed,tech,married,urban,25,37.0,62322.65,78.52,5.24
58,female,high_school,Atlantic,employed,construction,married,rural,40,24.3,69534.27,67.38,5.52
76,male,masters,Ontario,employed,finance,married,urban,53,43.1,113385.18,72.65,7.65
28,female,high_school,Prairies,student,retail,single,urban,9,31.8,9400.84,90.29,7.17
59,male,masters,BC,employed,finance,married,rural,37,40.1,92363.61,70.56,6.2
70,female,bachelors,Quebec,employed,finance,single,suburban,50,36.2,106715.58,66.95,7.13
50,female,high_school,Alberta,retired,education,single,urban,29,35.1,69294.1,69.85,6.01
67,male,high_school,Ontario,employed,tech,married,rural,45,25.3,105348.6,66.2,6.18
80,male,bachelors,Ontario,employed,tech,divorced,rural,59,34.8,116758.7,67.8,8.15
53,female,bachelors,Atlantic,employed,tech,divorced,suburban,32,28.3,77838.79,82.13,5.26
54,male,masters,Alberta,student,finance,married,suburban,34,27.7,87513.87,75.02,5.73
58,female,bachelors,Quebec,employed,finance,divorced,rural,38,27.5,82620.59,74.35,6.59
76,male,bachelors,BC,unemployed,construction,single,suburban,61,42.0,110201.47,67.29,7.74
80,male,high_school,Ontario,retired,healthcare,married,urban,58,21.2,93508.29,62.53,8.04
34,female,masters,Ontario,student,retail,single,rural,11,51.2,54605.89,84.88,7.47
52,female,masters,Alberta,employed,healthcare,married,suburban,34,50.4,82390.69,74.89,6.12
65,female,bachelors,Alberta,student,construction,divorced,rural,46,59.9,85563.59,74.29,6.43
22,male,high_school,Ontario,unemployed,retail,divorced,suburban,0,29.7,4618.54,88.08,8.29
65,male,bachelors,Ontario,employed,healthcare,single,urban,52,38.9,101115.66,63.8,6.73
49,female,masters,Atlantic,employed,healthcare,divorced,rural,31,35.6,87383.26,80.03,6.0
20,male,bachelors,Ontario,unemployed,healthcare,divorced,suburban,5,30.2,19294.1,89.81,8.1
69,male,bachelors,Prairies,employed,healthcare,single,urban,51,31.7,96926.13,67.24,7.04
64,male,masters,Ontario,employed,finance,single,urban,49,52.1,116500.11,71.37,6.19
79,male,high_school,BC,unemployed,retail,single,suburban,66,48.9,98724.83,60.86,7.15
52,female,bachelors,BC,student,construction,married,rural,29,33.3,77163.21,71.03,5.92
69,female,high_school,Atlantic,employed,healthcare,single,suburban,47,43.9,71949.83,67.62,7.96
31,female,high_school,Quebec,employed,healthcare,married,suburban,11,46.4,22704.91,86.29,7.8
80,female,masters,Alberta,employed,construction,married,urban,62,25.6,113084.92,67.22,7.54
65,female,bachelors,Quebec,unemployed,tech,married,suburban,49,37.4,103240.34,65.44,6.25
78,female,masters,Ontario,retired,finance,single,suburban,60,48.7,111817.49,65.93,7.7
78,female,bachelors,Alberta,unemployed,education,married,rural,60,13.4,100727.83,60.5,7.43
48,male,masters,Ontario,employed,tech,divorced,suburban,30,36.4,83829.75,78.35,6.87
48,male,bachelors,Alberta,retired,construction,single,rural,33,40.5,83143.52,77.03,6.01
34,female,high_school,Atlantic,employed,education,single,suburban,14,35.3,23760.46,84.37,6.38
77,male,masters,Prairies,employed,healthcare,married,urban,62,33.7,107082.7,62.78,6.88
41,male,high_school,Prairies,employed,retail,single,suburban,23,44.3,57484.73,87.13,7.12
69,female,bachelors,Prairies,employed,education,married,rural,50,40.2,101087.48,79.25,6.7
40,female,bachelors,Atlantic,employed,education,single,rural,18,16.2,63396.45,79.93,6.39
35,female,high_school,Quebec,employed,education,married,suburban,18,36.2,28935.69,79.52,6.82
67,male,high_school,Alberta,unemployed,retail,single,suburban,47,24.2,75962.05,64.84,6.62
71,non_binary,masters,Quebec,student,tech,single,suburban,53,41.1,115543.39,62.33,6.71
31,female,high_school,Alberta,employed,finance,married,rural,11,31.0,39442.13,89.79,6.67
67,female,bachelors,Ontario,employed,retail,divorced,rural,51,44.6,96408.69,67.84,6.94
32,male,bachelors,Prairies,employed,tech,single,urban,17,16.2,55782.91,77.62,7.07
32,male,bachelors,Prairies,unemployed,healthcare,divorced,suburban,11,37.1,59510.69,78.54,5.4
23,male,masters,Alberta,employed,tech,divorced,rural,5,39.4,40878.84,81.71,7.5
44,male,masters,Quebec,retired,education,single,rural,23,23.0,72245.02,85.94,6.3
32,male,high_school,Quebec,employed,tech,single,rural,11,45.5,40293.75,91.5,7.24
67,male,bachelors,BC,employed,tech,married,rural,48,47.8,106344.73,69.24,7.08
53,female,high_school,Prairies,employed,healthcare,married,urban,37,42.0,80371.39,74.19,6.39
72,female,bachelors,Prairies,employed,healthcare,divorced,rural,49,31.2,107112.23,57.82,7.28
25,female,bachelors,Quebec,student,tech,married,rural,4,21.3,37620.91,79.98,8.13
32,male,high_school,Prairies,retired,retail,married,suburban,15,32.5,15506.75,79.83,7.83
20,male,high_school,Quebec,employed,healthcare,married,urban,0,42.7,2884.95,92.1,7.55
79,male,bachelors,BC,student,education,married,urban,64,55.0,99440.16,77.47,8.12
64,male,high_school,Alberta,employed,retail,single,urban,48,44.2,95234.3,75.27,5.74
30,male,high_school,Alberta,employed,construction,married,suburban,13,20.3,27948.28,84.34,7.35
58,female,phd,BC,student,tech,divorced,urban,40,38.9,105088.63,74.7,5.93
51,female,high_school,Prairies,employed,construction,single,rural,29,42.0,79561.23,77.31,6.76
41,female,bachelors,Ontario,employed,education,single,urban,19,22.2,61874.06,79.07,6.08
57,female,high_school,Prairies,employed,education,divorced,rural,35,36.0,70136.15,73.53,5.79
49,female,masters,Quebec,employed,retail,single,urban,32,48.8,70607.15,68.9,5.64
78,female,high_school,Atlantic,employed,tech,single,urban,57,41.7,83015.14,62.23,8.02
49,female,bachelors,Ontario,student,education,divorced,rural,31,29.0,62674.89,75.48,6.05
47,female,bachelors,BC,employed,construction,married,suburban,23,45.5,74375.08,72.76,6.25
69,female,masters,Alberta,employed,construction,single,suburban,51,39.0,85366.59,70.55,6.29
66,female,masters,Alberta,employed,healthcare,married,suburban,47,52.3,100567.73,73.41,6.61
30,male,high_school,Prairies,employed,healthcare,divorced,rural,10,24.1,31196.72,91.61,7.11
18,female,masters,Alberta,student,retail,single,rural,0,34.8,20384.87,87.82,9.23
51,female,bachelors,Prairies,retired,healthcare,married,urban,38,20.9,80315.07,67.25,5.32
79,female,phd,Quebec,retired,finance,divorced,urban,61,30.9,110326.1,73.52,7.77
32,male,masters,Quebec,employed,tech,single,rural,12,48.7,59750.77,79.4,6.26
61,male,bachelors,BC,retired,education,single,urban,39,50.2,94493.76,82.99,6.28
31,female,bachelors,Atlantic,employed,education,married,urban,10,60.0,26755.42,92.4,6.94
74,female,bachelors,Quebec,employed,retail,single,suburban,55,33.0,92158.57,65.83,7.79
46,male,bachelors,Prairies,student,retail,married,rural,28,57.7,67880.91,77.2,5.91
51,female,high_school,Alberta,employed,education,married,suburban,31,51.2,67192.06,70.58,6.43
35,female,high_school,Quebec,employed,healthcare,single,urban,13,36.9,38766.2,71.6,7.12
71,male,high_school,Quebec,retired,retail,divorced,urban,48,42.0,90767.1,71.36,6.38
24,female,phd,Prairies,student,finance,single,suburban,5,34.7,38162.84,86.7,6.49
46,male,high_school,Quebec,employed,retail,divorced,rural,25,48.0,45345.74,84.36,5.36
72,female,high_school,Alberta,student,healthcare,married,urban,54,25.4,79826.9,74.69,6.46
48,female,high_school,Atlantic,student,tech,married,rural,28,32.3,60361.67,68.97,5.96
78,female,bachelors,Alberta,retired,finance,single,suburban,56,41.7,103275.32,66.2,7.79
42,female,masters,Atlantic,employed,retail,single,urban,21,41.5,59318.85,91.01,5.49
55,male,bachelors,Alberta,unemployed,tech,single,suburban,41,40.7,102389.24,70.08,6.77
31,female,high_school,Alberta,student,tech,married,rural,16,28.6,46329.59,90.5,7.59
25,female,masters,Ontario,unemployed,construction,single,urban,10,28.3,26064.59,88.89,7.1
44,female,high_school,Alberta,employed,education,divorced,rural,27,35.7,42970.18,80.99,5.39
71,male,phd,Ontario,employed,healthcare,divorced,rural,54,19.5,114657.33,68.38,7.34
19,male,high_school,Alberta,employed,education,married,urban,1,48.6,12027.74,83.18,7.99
34,female,masters,Alberta,retired,construction,married,suburban,18,48.0,48881.39,75.44,6.08
54,female,high_school,Prairies,employed,healthcare,single,urban,36,45.1,71117.54,72.28,6.9
31,male,masters,Atlantic,employed,construction,single,rural,16,40.3,44154.71,79.05,6.36
42,non_binary,high_school,Alberta,student,tech,divorced,rural,27,37.0,69849.24,82.86,6.63
73,female,high_school,Quebec,employed,retail,divorced,rural,53,22.5,95580.89,78.38,6.85
47,female,masters,Alberta,employed,healthcare,married,urban,31,47.8,82010.57,85.86,6.46
46,female,high_school,BC,employed,healthcare,single,rural,26,41.6,64531.46,76.21,5.7
37,female,masters,Prairies,employed,tech,single,urban,18,55.8,51379.52,88.14,6.78
38,female,bachelors,Prairies,retired,finance,single,urban,17,39.7,54188.44,86.16,5.96
78,male,bachelors,Alberta,unemployed,tech,single,rural,62,38.0,118521.45,67.05,8.36
70,female,bachelors,BC,employed,construction,divorced,rural,52,31.4,99849.84,77.61,6.93
39,female,masters,Atlantic,retired,tech,single,rural,22,44.9,65669.79,72.42,5.54
52,female,masters,Alberta,employed,healthcare,divorced,suburban,37,45.5,72967.08,72.98,5.89
54,female,bachelors,Quebec,employed,tech,married,suburban,34,53.3,67291.16,79.53,5.96
33,male,high_school,Prairies,employed,education,single,suburban,13,49.1,50415.14,85.54,5.85
67,male,high_school,Prairies,retired,tech,divorced,rural,50,35.6,92680.08,67.04,7.11
75,female,high_school,Atlantic,employed,retail,divorced,rural,56,26.3,68326.78,60.3,7.6
66,male,bachelors,BC,unemployed,tech,divorced,suburban,48,50.0,103023.61,63.25,5.72
60,female,masters,Ontario,employed,tech,single,urban,45,35.5,88462.79,72.45,6.47
34,male,masters,Atlantic,employed,retail,divorced,suburban,12,36.1,37821.16,87.1,5.95
33,male,masters,BC,retired,finance,divorced,suburban,12,37.0,52514.41,90.48,6.45
75,male,bachelors,Quebec,employed,finance,married,urban,55,59.4,95454.57,61.93,6.94
72,female,high_school,BC,student,finance,single,suburban,55,44.7,68549.07,66.96,6.79
19,female,masters,Atlantic,employed,education,divorced,suburban,1,48.0,14597.39,84.85,7.59
21,female,masters,Ontario,student,retail,divorced,suburban,5,54.7,10086.87,90.96,8.23
38,female,bachelors,Quebec,student,education,single,urban,19,43.0,56274.71,84.91,6.67
56,male,high_school,Quebec,employed,education,single,urban,38,34.7,74040.05,70.36,6.29
51,male,bachelors,Ontario,employed,construction,divorced,suburban,34,26.8,69231.93,70.07,5.69
47,female,high_school,Alberta,retired,education,single,rural,29,35.6,60114.51,87.18,6.26
23,female,high_school,BC,student,retail,single,suburban,3,43.0,13821.02,88.19,7.46
34,male,bachelors,Atlantic,employed,healthcare,single,urban,20,45.2,47183.21,84.07,6.5
56,female,high_school,Quebec,unemployed,healthcare,single,urban,43,36.8,65713.8,68.83,6.3
42,female,masters,Atlantic,student,finance,single,urban,27,33.2,56625.92,79.56,6.25
22,male,high_school,BC,employed,education,divorced,rural,1,37.0,7274.84,84.88,8.25
22,male,bachelors,Ontario,employed,finance,divorced,rural,5,35.8,18680.81,85.43,7.95
37,female,masters,Prairies,retired,education,married,rural,21,51.7,51779.73,77.59,6.96
33,male,bachelors,Ontario,retired,finance,married,suburban,16,51.5,37926.02,89.7,6.3
68,male,masters,BC,student,tech,single,urban,48,44.2,102002.82,66.44,7.55
58,female,bachelors,Quebec,employed,retail,single,suburban,41,34.6,80398.35,78.27,6.03
54,male,masters,BC,retired,education,divorced,suburban,34,41.9,90695.99,69.48,6.65
57,female,high_school,Prairies,employed,construction,married,rural,34,50.8,71188.77,81.36,6.45
26,male,high_school,Quebec,employed,education,single,suburban,11,41.2,9098.38,87.56,7.35
22,female,bachelors,Prairies,unemployed,education,single,rural,7,42.7,26821.7,91.7,7.64
59,female,masters,Alberta,student,retail,married,rural,41,44.3,102109.26,65.14,7.24
74,male,bachelors,Atlantic,employed,tech,married,urban,46,40.0,96798.26,70.75,8.07
19,male,high_school,Ontario,retired,healthcare,single,urban,5,44.8,11815.76,100.51,8.05
26,female,high_school,Alberta,retired,retail,married,suburban,6,26.3,4182.95,87.63,7.28
60,female,high_school,BC,employed,tech,married,suburban,38,35.2,86735.82,85.96,5.83
53,female,bachelors,Alberta,retired,finance,married,urban,31,51.4,67428.18,66.97,5.54
39,male,high_school,Ontario,retired,education,divorced,suburban,21,38.6,46261.76,76.74,6.08
39,female,high_school,Quebec,employed,education,single,urban,22,47.7,42912.77,83.7,6.24
39,female,high_school,Atlantic,employed,healthcare,married,urban,21,35.0,45802.72,76.75,6.68
51,female,bachelors,Prairies,employed,finance,married,rural,32,44.2,72342.39,87.58,7.02
72,female,masters,Quebec,employed,tech,single,urban,58,31.1,108955.13,63.06,5.93
46,male,bachelors,Atlantic,student,finance,divorced,urban,27,41.5,73082.78,82.52,5.43
55,female,high_school,Alberta,employed,finance,single,rural,36,25.9,66724.85,71.69,6.29
76,male,high_school,BC,retired,healthcare,married,rural,59,53.7,88566.94,56.98,6.61
63,male,bachelors,Alberta,retired,tech,married,rural,43,47.8,113627.86,71.26,6.97
50,female,bachelors,Ontario,employed,healthcare,single,rural,27,48.2,77784.8,75.44,6.48
35,non_binary,bachelors,Ontario,employed,tech,divorced,urban,17,35.2,51440.74,85.19,6.83
24,male,masters,BC,employed,retail,single,urban,7,40.7,15842.61,91.8,6.68
18,female,masters,Atlantic,employed,retail,single,urban,0,38.7,-2491.02,86.35,7.54
80,male,high_school,Quebec,employed,education,single,urban,63,12.2,93867.87,69.49,8.36
50,female,high_school,Ontario,employed,healthcare,divorced,urban,31,32.3,69207.31,77.42,5.05
18,female,bachelors,Ontario,employed,retail,single,urban,0,36.6,1896.85,85.75,8.22
41,male,bachelors,BC,employed,construction,single,rural,21,41.5,60102.63,77.34,5.83
21,male,bachelors,Quebec,retired,finance,single,urban,1,36.3,6846.09,88.92,7.08
21,male,masters,Alberta,employed,finance,married,rural,0,45.8,29011.94,91.04,7.58
78,male,high_school,Prairies,employed,retail,divorced,rural,61,34.4,89052.67,65.4,8.94
35,male,masters,BC,employed,healthcare,married,urban,13,50.0,52860.66,82.02,6.62
